accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method
2017-03-15 00:50:48.649,4099,HTTP,[IP_ADDRESS],556,Others,69,Female,IT,Normal,Chinese,95.88,No,0,Cash
2017-03-15 00:50:48.649,3099,HTTP,[IP_ADDRESS],515,Others,61,Male,SE,Normal,Chinese,17.024,No,0,Credit Card
2017-03-15 00:50:48.649,2084,HTTP,[IP_ADDRESS],702,Others,44,Female,JP,Normal,Chinese,258.696,No,0,Cash
2017-03-15 00:50:48.649,1905,HTTP,[IP_ADDRESS],586,Others,64,Female,IN,Normal,Russian,1931.958,No,0,Others
2017-03-15 00:50:49.713,4425,HTTP,[IP_ADDRESS],639,Mozilla Firefox,40,Female,US,Normal,Chinese,249.75,No,0,Cash
2017-03-15 00:50:49.713,2459,HTTP,[IP_ADDRESS],614,Mozilla Firefox,58,Male,RU,Normal,Chinese,255.936,No,0,Credit Card
2017-03-15 00:53:53.857,2263,HTTP,[IP_ADDRESS],46,Mozilla Firefox,23,Male,CA,Premium,Chinese,113.79,No,0,Cash
2017-03-15 00:53:53.857,3942,HTTP,[IP_ADDRESS],40,Mozilla Firefox,36,Male,IT,Premium,Chinese,78.15,No,0,Credit Card
2017-03-15 00:53:54.417,2907,HTTP,[IP_ADDRESS],46,Mozilla Firefox,64,Female,US,Premium,Chinese,0,No,0,Credit Card
2017-03-15 00:53:54.417,4691,HTTP,[IP_ADDRESS],40,Mozilla Firefox,60,Female,PR,Premium,Chinese,40.56,No,0,Cash
2017-03-15 00:53:47.715,4607,HTTP,[IP_ADDRESS],2985,Android App,39,Male,IT,Premium,Chinese,182.94,No,0,Cash
2017-03-15 00:53:47.715,2240,HTTP,[IP_ADDRESS],2871,Android App,65,Male,CA,Premium,Chinese,193.86,No,0,Debit Card
2017-03-15 00:53:53.322,4131,HTTP,[IP_ADDRESS],1625,Android App,66,Male,IT,Premium,Chinese,15.28,No,0,Cash
2017-03-15 00:53:53.322,4334,HTTP,[IP_ADDRESS],4113,Android App,52,Male,RU,Premium,Chinese,8.73,No,0,Cash
2017-03-15 00:54:03.569,1852,HTTP,[IP_ADDRESS],3065,Android App,33,Male,SE,Premium,Chinese,5.68,No,0,Debit Card
2017-03-15 00:54:03.569,4164,HTTP,[IP_ADDRESS],2997,Android App,63,Male,GB,Premium,Chinese,2.78,No,0,Others
2017-03-15 00:54:35.113,1912,HTTP,[IP_ADDRESS],46,Android App,23,Female,IT,Premium,Chinese,79.96,No,0,Credit Card
2017-03-15 00:54:35.113,3864,HTTP,[IP_ADDRESS],40,Android App,27,Female,US,Premium,Chinese,839.988,No,0,Debit Card
2017-03-15 00:54:28.366,4646,HTTP,[IP_ADDRESS],2261,Android App,22,Female,US,Premium,Chinese,47.952,No,0,Cash
2017-03-15 00:54:28.366,2579,HTTP,[IP_ADDRESS],3249,Android App,23,Male,US,Premium,Chinese,37.425,No,0,Credit Card
2017-03-15 00:51:39.469,3811,HTTP,[IP_ADDRESS],561,Android App,38,Male,IT,Normal,Chinese,63.968,No,0,Cash
2017-03-15 00:51:39.469,1783,HTTP,[IP_ADDRESS],589,Android App,57,Male,PL,Normal,Chinese,165.048,No,0,Credit Card
2017-03-15 00:51:39.696,2849,HTTP,[IP_ADDRESS],1726,Android App,21,Male,IT,Normal,Chinese,12.35,No,0,Cash
2017-03-15 00:51:39.696,1568,HTTP,[IP_ADDRESS],579,Android App,33,Female,PL,Normal,Chinese,40.97,No,0,Credit Card
2017-03-15 00:54:28.023,2355,HTTP,[IP_ADDRESS],2985,Android App,34,Male,CA,Premium,Chinese,22.96,No,0,Others
2017-03-15 00:54:28.023,3415,HTTP,[IP_ADDRESS],2953,Android App,69,Male,CO,Premium,Chinese,22,No,0,Credit Card
2017-03-15 00:54:39.880,4759,HTTP,[IP_ADDRESS],166,Android App,66,Male,PL,Premium,Chinese,398.352,No,0,Cash
2017-03-15 00:54:39.880,2054,HTTP,[IP_ADDRESS],300,Android App,46,Female,JP,Premium,Chinese,8.72,No,0,Credit Card
2017-03-15 00:51:45.357,1628,HTTP,[IP_ADDRESS],2283,Android App,36,Male,CA,Premium,Chinese,48.69,No,0,Debit Card
2017-03-15 00:51:45.357,2496,HTTP,[IP_ADDRESS],3185,Android App,64,Female,RU,Premium,Chinese,764.688,No,0,Cash
2017-03-15 00:54:58.605,1501,HTTP,[IP_ADDRESS],2985,Android App,53,Male,AT,Premium,Chinese,0,No,0,Credit Card
2017-03-15 00:54:58.605,1603,HTTP,[IP_ADDRESS],2779,Android App,66,Male,AU,Premium,Chinese,254.9745,No,0,Credit Card
2017-03-15 00:55:18.686,4621,HTTP,[IP_ADDRESS],48,Chrome,19,Female,CA,Premium,Chinese,38.82,No,0,Debit Card
2017-03-15 00:55:18.686,3538,HTTP,[IP_ADDRESS],94,Mozilla Firefox,55,Female,CH,Premium,Chinese,1141.938,No,0,Credit Card
2017-03-15 00:55:24.031,2841,HTTP,[IP_ADDRESS],280,Mozilla Firefox,50,Male,CN,Premium,Chinese,1704.56,No,0,Cash
2017-03-15 00:55:24.031,3881,HTTP,[IP_ADDRESS],413,Mozilla Firefox,39,Male,PL,Premium,Chinese,3.2,No,0,Others
2017-03-15 00:55:32.939,2516,HTTP,[IP_ADDRESS],46,Mozilla Firefox,64,Male,RU,Premium,Chinese,1099.96,No,0,Credit Card
2017-03-15 00:55:32.939,2665,HTTP,[IP_ADDRESS],40,Mozilla Firefox,22,Male,CN,Premium,Chinese,5.248,No,0,Cash
2017-03-15 00:52:39.468,4558,HTTP,[IP_ADDRESS],556,Mozilla Firefox,49,Female,RU,Normal,Chinese,35.91,No,0,Credit Card
2017-03-15 00:52:39.468,2477,HTTP,[IP_ADDRESS],515,Mozilla Firefox,45,Female,US,Normal,Chinese,6.696,No,0,Cash
2017-03-15 00:52:39.511,2106,HTTP,[IP_ADDRESS],702,Mozilla Firefox,52,Male,AT,Normal,Chinese,43.872,No,0,Cash
2017-03-15 00:52:39.511,2288,HTTP,[IP_ADDRESS],586,Mozilla Firefox,42,Male,JP,Normal,Chinese,27.882,No,0,Debit Card
2017-03-15 00:52:48.634,2373,HTTP,[IP_ADDRESS],561,Mozilla Firefox,55,Male,CN,Normal,Chinese,540.048,No,0,Credit Card
2017-03-15 00:52:48.634,4682,HTTP,[IP_ADDRESS],589,Android App,63,Male,CN,Normal,Chinese,255.68,No,0,Cash
2017-03-15 00:52:48.774,3356,HTTP,[IP_ADDRESS],1726,Chrome,32,Female,CN,Normal,Chinese,863.88,No,0,Cash
2017-03-15 00:52:48.774,4132,HTTP,[IP_ADDRESS],579,Chrome,49,Female,US,Normal,Chinese,17.616,No,0,Credit Card
2017-03-15 00:52:38.972,1847,HTTP,[IP_ADDRESS],2447,Chrome,24,Female,PL,Premium,Chinese,17.472,No,0,Others
2017-03-15 00:52:38.972,2170,HTTP,[IP_ADDRESS],4217,Chrome,37,Female,US,Premium,Chinese,69.9,No,0,Credit Card
2017-03-15 00:55:51.950,2313,HTTP,[IP_ADDRESS],92,Chrome,41,Female,IT,Premium,Chinese,41.85,No,0,Credit Card
2017-03-15 00:55:51.950,2805,HTTP,[IP_ADDRESS],40,Chrome,39,Female,IT,Premium,Chinese,6.57,No,0,Debit Card
2017-03-15 00:51:28.165,2335,HTTP,[IP_ADDRESS],983,IOS App,19,Male,US,Premium,Chinese,142.86,No,0,Credit Card
2017-03-15 00:51:28.165,3750,HTTP,[IP_ADDRESS],8545,IOS App,59,Female,CA,Premium,Chinese,292.272,No,0,Credit Card
2017-03-15 00:54:44.866,3579,HTTP,[IP_ADDRESS],1347,IOS App,68,Female,CN,Premium,Chinese,29.328,No,0,Credit Card
2017-03-15 00:54:44.866,4011,HTTP,[IP_ADDRESS],4293,IOS App,52,Female,US,Premium,Chinese,12.48,No,0,Credit Card
2017-03-15 00:56:04.192,4875,HTTP,[IP_ADDRESS],2985,IOS App,60,Female,AU,Premium,Chinese,102.336,No,0,Cash
2017-03-15 00:56:04.192,4338,HTTP,[IP_ADDRESS],2779,IOS App,39,Male,AT,Premium,Chinese,48.792,No,0,Cash
2017-03-15 00:56:33.345,2717,HTTP,[IP_ADDRESS],40,IOS App,26,Female,CO,Premium,Chinese,44.848,No,0,Cash
2017-03-15 00:56:33.345,4346,HTTP,[IP_ADDRESS],46,Microsoft Edge,33,Female,ZA,Premium,Chinese,10.368,No,0,Credit Card
2017-03-15 00:53:33.872,3951,HTTP,[IP_ADDRESS],2311,Microsoft Edge,57,Male,US,Premium,Chinese,388.43,No,0,Cash
2017-03-15 00:53:33.872,4877,HTTP,[IP_ADDRESS],3425,Microsoft Edge,52,Female,IT,Premium,Chinese,14.352,No,0,Cash
2017-03-15 00:53:48.635,4274,HTTP,[IP_ADDRESS],702,Microsoft Edge,26,Female,ZA,Normal,Chinese,63.992,No,0,Credit Card
2017-03-15 00:53:48.635,1740,HTTP,[IP_ADDRESS],586,Microsoft Edge,63,Male,CH,Normal,Chinese,86.352,No,0,Others
2017-03-15 00:53:48.635,3931,HTTP,[IP_ADDRESS],556,Microsoft Edge,33,Female,IT,Normal,Chinese,32.97,No,0,Credit Card
2017-03-15 00:53:48.635,3826,HTTP,[IP_ADDRESS],515,Safari,55,Male,JP,Normal,Chinese,83.88,No,0,Debit Card
2017-03-15 00:56:38.357,2185,HTTP,[IP_ADDRESS],2985,Safari,26,Female,PR,Premium,Chinese,278.4,No,0,Others
2017-03-15 00:56:38.357,3804,HTTP,[IP_ADDRESS],2981,Safari,67,Female,CA,Premium,Chinese,15.12,No,0,Debit Card
2017-03-15 00:57:06.298,4976,HTTP,[IP_ADDRESS],2997,Safari,64,Male,US,Premium,Chinese,17.43,No,0,Cash
2017-03-15 00:57:06.298,4935,HTTP,[IP_ADDRESS],3027,Others,18,Male,NO,Premium,Chinese,251.64,No,0,Others
2017-03-15 00:54:23.392,3585,UDP  ,[IP_ADDRESS],438,Others,57,Female,RU,Premium,Chinese,2.772,No,0,Credit Card
2017-03-15 00:54:23.392,2585,ICMP ,[IP_ADDRESS],466,Others,40,Female,AR,Premium,Chinese,14.9,No,0,Cash
2017-03-15 00:57:32.309,3603,HTTP,[IP_ADDRESS],3037,Others,46,Male,IN,Premium,Chinese,15.48,No,0,Debit Card
2017-03-15 00:57:32.309,3730,HTTP,[IP_ADDRESS],3091,Others,21,Male,US,Premium,Chinese,39.88,No,0,Others
2017-03-15 00:57:51.418,4180,HTTP,[IP_ADDRESS],46,Others,48,Female,IT,Premium,Chinese,12.192,No,0,Cash
2017-03-15 00:57:51.418,2322,HTTP,[IP_ADDRESS],40,Others,24,Male,IT,Premium,Chinese,20.82,No,0,Credit Card
2017-03-15 00:52:39.518,3100,HTTP,[IP_ADDRESS],132,Others,69,Male,IT,Normal,Chinese,13.216,No,0,Cash
2017-03-15 00:52:39.518,3116,HTTP,[IP_ADDRESS],190,Others,45,Female,IT,Normal,Chinese,32.4,No,0,Cash
2017-03-15 00:57:48.572,3132,HTTP,[IP_ADDRESS],3117,Others,59,Female,US,Premium,Chinese,32.94,No,0,Others
2017-03-15 00:57:48.572,2101,HTTP,[IP_ADDRESS],3183,Safari,43,Male,CA,Premium,Chinese,114.2,No,0,Others
2017-03-15 00:56:06.342,4424,HTTP,[IP_ADDRESS],277,Safari,47,Female,IT,Premium,Chinese,3.08,No,0,Credit Card
2017-03-15 00:56:06.342,4426,HTTP,[IP_ADDRESS],6590,Safari,33,Male,IT,Premium,Chinese,845.728,No,0,Cash
2017-03-15 00:58:18.470,4074,HTTP,[IP_ADDRESS],46,Safari,69,Male,PL,Premium,Chinese,13.904,No,0,Debit Card
2017-03-15 00:58:18.470,1529,HTTP,[IP_ADDRESS],40,Safari,57,Male,JP,Premium,Chinese,20.72,No,0,Cash
2017-03-15 00:58:09.463,1854,HTTP,[IP_ADDRESS],2985,Safari,46,Female,IT,Premium,Chinese,114.95,No,0,Cash
2017-03-15 00:58:09.463,3253,HTTP,[IP_ADDRESS],2779,IOS App,48,Male,CN,Premium,Chinese,26.96,No,0,Debit Card
2017-03-15 00:55:24.078,1851,HTTP,[IP_ADDRESS],2267,Microsoft Edge,30,Male,US,Premium,Chinese,572.76,No,0,Cash
2017-03-15 00:55:24.078,3151,HTTP,[IP_ADDRESS],3185,Microsoft Edge,18,Female,US,Premium,Chinese,286.38,No,0,Credit Card
2017-03-15 00:55:39.467,4557,HTTP,[IP_ADDRESS],556,Microsoft Edge,49,Male,US,Normal,Chinese,61.96,No,0,Cash
2017-03-15 00:55:39.467,2408,HTTP,[IP_ADDRESS],515,IOS App,43,Female,SE,Normal,Chinese,23.99,No,0,Cash
2017-03-15 00:55:39.518,3100,HTTP,[IP_ADDRESS],702,IOS App,34,Female,RU,Normal,Chinese,287.97,No,0,Others
2017-03-15 00:55:39.518,3575,HTTP,[IP_ADDRESS],586,IOS App,39,Female,CN,Normal,Chinese,419.944,No,0,Others
2017-03-15 00:55:39.519,4889,HTTP,[IP_ADDRESS],639,IOS App,20,Male,NO,Normal,Chinese,46.76,No,0,Cash
2017-03-15 00:55:39.519,2808,HTTP,[IP_ADDRESS],614,IOS App,68,Male,IN,Normal,Chinese,17.712,No,0,Others
2017-03-15 00:58:28.710,2988,HTTP,[IP_ADDRESS],3065,Chrome,49,Female,IT,Premium,Chinese,21.78,No,0,Debit Card
2017-03-15 00:58:28.710,2744,HTTP,[IP_ADDRESS],2871,Chrome,58,Male,IT,Premium,Chinese,161.94,No,0,Cash
2017-03-15 00:56:50.110,4666,HTTP,[IP_ADDRESS],455,Chrome,26,Female,PL,Premium,Chinese,161.568,No,0,Cash
2017-03-15 00:56:50.110,3829,HTTP,[IP_ADDRESS],8849,Chrome,24,Male,JP,Premium,Chinese,3.69,No,0,Credit Card
2017-03-15 00:58:55.689,3791,HTTP,[IP_ADDRESS],92,Chrome,61,Male,CH,Premium,Chinese,122.12,No,0,Cash
2017-03-15 00:58:55.689,2058,HTTP,[IP_ADDRESS],40,Chrome,42,Male,US,Premium,Chinese,155.372,No,0,Credit Card
2017-03-15 00:58:46.451,4012,HTTP,[IP_ADDRESS],2985,Chrome,64,Female,IT,Premium,Chinese,38.88,No,0,Cash
2017-03-15 00:58:46.451,2981,HTTP,[IP_ADDRESS],2825,Chrome,30,Male,US,Premium,Chinese,183.84,No,0,Credit Card
2017-03-15 00:59:08.240,3003,HTTP,[IP_ADDRESS],3065,Chrome,69,Female,IN,Premium,Chinese,579.3,No,0,Cash
2017-03-15 00:59:08.240,3566,HTTP,[IP_ADDRESS],3071,Chrome,38,Female,IT,Premium,Chinese,14.2,No,0,Cash
2017-03-15 00:56:20.355,1773,HTTP,[IP_ADDRESS],2267,Others,30,Male,SE,Premium,Chinese,575.92,No,0,Cash
2017-03-15 00:56:20.355,1556,HTTP,[IP_ADDRESS],3185,Others,18,Female,JP,Premium,Chinese,5.184,No,0,Cash
2017-03-15 00:56:39.478,3092,HTTP,[IP_ADDRESS],561,Others,58,Female,IN,Normal,Chinese,5.229,No,0,Cash
2017-03-15 00:56:39.478,1532,HTTP,[IP_ADDRESS],589,Others,35,Male,US,Normal,Chinese,285.552,No,0,Debit Card
2017-03-15 00:56:39.684,3993,HTTP,[IP_ADDRESS],1726,Others,31,Female,RU,Normal,Chinese,72.8,No,0,Cash
2017-03-15 00:56:39.684,1573,HTTP,[IP_ADDRESS],579,Others,26,Male,CA,Normal,Chinese,10.816,No,0,Debit Card
2017-03-15 00:56:48.650,3629,HTTP,[IP_ADDRESS],556,Mozilla Firefox,22,Male,IT,Normal,Chinese,46.26,No,0,Others
2017-03-15 00:56:48.650,2397,HTTP,[IP_ADDRESS],515,Mozilla Firefox,28,Male,US,Normal,Chinese,17.46,No,0,Debit Card
2017-03-15 00:56:48.650,2718,HTTP,[IP_ADDRESS],702,Mozilla Firefox,29,Female,PR,Normal,Chinese,51.072,No,0,Debit Card
2017-03-15 00:56:48.650,2154,HTTP,[IP_ADDRESS],586,Mozilla Firefox,38,Male,IT,Normal,Chinese,11.34,No,0,Debit Card
2017-03-15 00:56:50.712,2296,HTTP,[IP_ADDRESS],639,Mozilla Firefox,51,Female,CA,Normal,Chinese,87.92,No,0,Others
2017-03-15 00:56:50.712,2598,HTTP,[IP_ADDRESS],614,Mozilla Firefox,55,Female,IT,Normal,Chinese,37.05,No,0,Cash
2017-03-15 00:59:39.793,4529,HTTP,[IP_ADDRESS],2985,Android App,47,Female,RU,Premium,Chinese,2.97,No,0,Cash
2017-03-15 00:59:39.793,4404,HTTP,[IP_ADDRESS],2779,Android App,68,Female,SE,Premium,Chinese,27.44,No,0,Debit Card
2017-03-15 00:59:55.975,4518,HTTP,[IP_ADDRESS],40,Android App,57,Female,GB,Premium,Chinese,0,No,0,Credit Card
2017-03-15 00:59:55.975,2321,HTTP,[IP_ADDRESS],46,Android App,30,Male,IT,Premium,Chinese,7.96,No,0,Debit Card
2017-03-15 00:59:53.997,4302,HTTP,[IP_ADDRESS],2985,Android App,53,Female,US,Premium,Chinese,140.736,No,0,Credit Card
2017-03-15 00:59:53.997,4831,HTTP,[IP_ADDRESS],2843,Android App,67,Female,US,Premium,Chinese,552.56,No,0,Credit Card
2017-03-15 01:00:09.660,4154,HTTP,[IP_ADDRESS],2985,Android App,27,Female,US,Premium,Chinese,25.11,No,0,Cash
2017-03-15 01:00:09.660,1609,HTTP,[IP_ADDRESS],2843,Android App,63,Female,IT,Premium,Chinese,29.78,No,0,Credit Card
2017-03-15 00:57:14.253,3806,HTTP,[IP_ADDRESS],2267,Android App,35,Female,PL,Premium,Chinese,677.58,No,0,Credit Card
2017-03-15 00:57:14.253,2791,HTTP,[IP_ADDRESS],3185,Android App,62,Male,IT,Premium,Chinese,75.04,No,0,Cash
2017-03-15 01:00:33.940,4429,HTTP,[IP_ADDRESS],46,Android App,20,Female,PL,Premium,Chinese,695.7,No,0,Cash
2017-03-15 01:00:33.940,2885,HTTP,[IP_ADDRESS],40,Android App,34,Male,CA,Premium,Chinese,15.66,No,0,Credit Card
2017-03-15 01:00:33.988,1951,HTTP,[IP_ADDRESS],46,Android App,56,Male,CO,Premium,Chinese,28.854,No,0,Cash
2017-03-15 01:00:33.988,2650,HTTP,[IP_ADDRESS],40,Android App,22,Male,PL,Premium,Chinese,47.82,No,0,Debit Card
2017-03-15 01:00:28.439,2187,HTTP,[IP_ADDRESS],1029,Android App,61,Female,JP,Premium,Chinese,13.05,No,0,Cash
2017-03-15 01:00:28.439,4002,HTTP,[IP_ADDRESS],4421,Android App,54,Male,CA,Premium,Chinese,93.78,No,0,Cash
2017-03-15 01:00:32.432,4350,HTTP,[IP_ADDRESS],3146,Android App,63,Female,RU,Premium,Chinese,47.18,No,0,Cash
2017-03-15 01:00:32.432,1677,HTTP,[IP_ADDRESS],3033,Android App,25,Male,AT,Premium,Chinese,19.68,No,0,Cash
2017-03-15 00:57:48.654,3985,HTTP,[IP_ADDRESS],561,Android App,47,Female,AU,Normal,Chinese,53.4,No,0,Debit Card
2017-03-15 00:57:48.654,3564,HTTP,[IP_ADDRESS],589,Android App,44,Female,CA,Normal,Chinese,35.88,No,0,Others
2017-03-15 00:57:48.761,2394,HTTP,[IP_ADDRESS],1726,Android App,54,Female,CH,Normal,Chinese,258.279,No,0,Credit Card
2017-03-15 00:57:48.761,4625,HTTP,[IP_ADDRESS],533,Android App,62,Female,CN,Normal,Chinese,31.4,No,0,Credit Card
2017-03-15 00:59:00.079,2837,HTTP,[IP_ADDRESS],433,Chrome,48,Male,PL,Premium,Chinese,183.96,No,0,Debit Card
2017-03-15 00:59:00.079,4532,HTTP,[IP_ADDRESS],1485,Mozilla Firefox,58,Male,RU,Premium,Chinese,17.61,No,0,Credit Card
2017-03-15 01:00:54.660,2297,HTTP,[IP_ADDRESS],3077,Mozilla Firefox,31,Male,CN,Premium,Chinese,0,Yes,39.98,Cash
2017-03-15 01:00:54.660,2921,HTTP,[IP_ADDRESS],2779,Mozilla Firefox,53,Male,RU,Premium,Chinese,220.776,No,0,Cash
2017-03-15 00:58:07.435,3342,HTTP,[IP_ADDRESS],2267,Mozilla Firefox,55,Male,US,Premium,Chinese,281.424,No,0,Debit Card
2017-03-15 00:58:07.435,2407,HTTP,[IP_ADDRESS],3185,Mozilla Firefox,46,Male,AT,Premium,Chinese,79.14,No,0,Debit Card
2017-03-15 01:01:24.195,2583,HTTP,[IP_ADDRESS],40,Mozilla Firefox,20,Male,JP,Premium,Chinese,0,Yes,75.792,Cash
2017-03-15 01:01:24.195,2838,HTTP,[IP_ADDRESS],46,Mozilla Firefox,58,Female,CN,Premium,Chinese,145.568,No,0,Debit Card
2017-03-15 01:01:18.592,2635,HTTP,[IP_ADDRESS],435,Mozilla Firefox,49,Male,CN,Premium,Chinese,123.256,No,0,Others
2017-03-15 01:01:18.592,4931,HTTP,[IP_ADDRESS],2550,Mozilla Firefox,63,Male,CN,Premium,Chinese,23.68,No,0,Cash
2017-03-15 01:01:31.231,2215,HTTP,[IP_ADDRESS],46,Mozilla Firefox,42,Male,US,Premium,Chinese,309.576,No,0,Cash
2017-03-15 01:01:31.231,4053,HTTP,[IP_ADDRESS],40,Android App,40,Female,PL,Premium,Chinese,38.388,No,0,Cash
2017-03-15 01:01:18.215,4802,HTTP,[IP_ADDRESS],3093,Chrome,28,Male,US,Premium,Chinese,95.994,No,0,Cash
2017-03-15 01:01:18.215,4955,HTTP,[IP_ADDRESS],2779,Chrome,68,Female,IT,Premium,Chinese,239.952,No,0,Cash
2017-03-15 00:58:39.472,2550,HTTP,[IP_ADDRESS],556,Chrome,23,Female,IT,Normal,Chinese,201.584,No,0,Debit Card
2017-03-15 00:58:39.472,3787,HTTP,[IP_ADDRESS],515,Chrome,28,Male,US,Normal,Chinese,899.136,No,0,Cash
2017-03-15 00:58:39.512,3549,HTTP,[IP_ADDRESS],702,Chrome,40,Male,CA,Normal,Chinese,145.9,No,0,Others
2017-03-15 00:58:39.512,3863,HTTP,[IP_ADDRESS],586,Chrome,18,Female,CN,Normal,Chinese,590.058,No,0,Credit Card
2017-03-15 00:59:45.051,4760,HTTP,[IP_ADDRESS],262,IOS App,56,Female,US,Premium,Chinese,14.04,No,0,Cash
2017-03-15 00:59:45.051,2308,HTTP,[IP_ADDRESS],369,IOS App,38,Male,AU,Premium,Chinese,49.08,No,0,Credit Card
2017-03-15 01:01:13.608,4519,HTTP,[IP_ADDRESS],226,IOS App,22,Female,AT,Premium,Chinese,29.6,No,0,Cash
2017-03-15 01:01:13.608,4153,HTTP,[IP_ADDRESS],480,IOS App,63,Female,CO,Premium,Chinese,17.088,No,0,Cash
2017-03-15 01:01:54.045,4997,HTTP,[IP_ADDRESS],46,IOS App,51,Female,ZA,Premium,Chinese,912.75,No,0,Credit Card
2017-03-15 01:01:54.045,1916,HTTP,[IP_ADDRESS],40,IOS App,45,Female,US,Premium,Chinese,1089.75,No,0,Credit Card
2017-03-15 01:01:42.696,2895,HTTP,[IP_ADDRESS],3093,IOS App,27,Female,IT,Premium,Chinese,447.84,No,0,Credit Card
2017-03-15 01:01:42.696,3293,HTTP,[IP_ADDRESS],2779,Microsoft Edge,51,Male,ZA,Premium,Chinese,16.4,No,0,Cash
2017-03-15 00:59:01.549,4654,HTTP,[IP_ADDRESS],2267,Microsoft Edge,23,Female,CH,Premium,Chinese,399.96,No,0,Cash
2017-03-15 00:59:01.549,2620,HTTP,[IP_ADDRESS],3185,Microsoft Edge,29,Female,IT,Premium,Chinese,158.9,No,0,Credit Card
2017-03-15 01:01:57.953,2104,HTTP,[IP_ADDRESS],1589,Microsoft Edge,48,Female,JP,Premium,Chinese,13.184,No,0,Credit Card
2017-03-15 01:01:57.953,3835,HTTP,[IP_ADDRESS],5569,Microsoft Edge,19,Male,PR,Premium,Chinese,83.952,No,0,Cash
2017-03-15 01:02:09.226,3131,HTTP,[IP_ADDRESS],46,Microsoft Edge,30,Male,CA,Premium,Chinese,80.98,No,0,Cash
2017-03-15 01:02:09.226,2135,HTTP,[IP_ADDRESS],40,Safari,32,Female,US,Premium,Chinese,348.84,No,0,Cash
2017-03-15 00:59:17.027,3452,HTTP,[IP_ADDRESS],3185,Safari,49,Male,NO,Premium,Chinese,9.45,No,0,Credit Card
2017-03-15 00:59:17.027,4004,HTTP,[IP_ADDRESS],2163,Safari,31,Female,RU,Premium,Chinese,18.84,No,0,Credit Card
2017-03-15 00:58:16.404,2197,HTTP,[IP_ADDRESS],983,Safari,39,Female,AR,Premium,Chinese,239.98,No,0,Credit Card
2017-03-15 00:58:16.404,4928,HTTP,[IP_ADDRESS],7569,Others,20,Male,IN,Premium,Chinese,167.96,No,0,Cash
2017-03-15 01:02:14.349,2806,HTTP,[IP_ADDRESS],3117,Others,51,Female,US,Premium,Chinese,104.85,No,0,Credit Card
2017-03-15 01:02:14.349,4198,HTTP,[IP_ADDRESS],3073,Others,52,Male,IT,Premium,Chinese,484.83,No,0,Credit Card
2017-03-15 00:57:33.848,4860,HTTP,[IP_ADDRESS],239,Others,60,Female,IT,Premium,Chinese,122.97,No,0,Others
2017-03-15 00:57:33.848,4027,HTTP,[IP_ADDRESS],6874,Others,21,Female,IT,Premium,Chinese,154.44,No,0,Debit Card
2017-03-15 00:59:25.886,3108,HTTP,[IP_ADDRESS],3185,Others,28,Female,IT,Premium,Chinese,342.37,No,0,Cash
2017-03-15 00:59:25.886,1569,HTTP,[IP_ADDRESS],2371,Others,58,Female,US,Premium,Chinese,9.552,No,0,Credit Card
2017-03-15 00:59:34.874,4534,HTTP,[IP_ADDRESS],3185,Others,49,Male,CA,Premium,Chinese,652.45,No,0,Cash
2017-03-15 00:59:34.874,1635,HTTP,[IP_ADDRESS],2163,Others,41,Female,IT,Premium,Chinese,66.645,No,0,Others
2017-03-15 00:59:48.636,3854,HTTP,[IP_ADDRESS],702,Others,36,Female,IT,Normal,Chinese,17.216,No,0,Cash
2017-03-15 00:59:48.636,3477,HTTP,[IP_ADDRESS],586,Safari,29,Female,PL,Normal,Chinese,11.56,No,0,Credit Card
2017-03-15 00:59:48.637,3497,HTTP,[IP_ADDRESS],556,Safari,41,Female,JP,Normal,Chinese,88.4,No,0,Cash
2017-03-15 00:59:48.637,1755,HTTP,[IP_ADDRESS],515,Safari,42,Female,AT,Normal,Chinese,0,Yes,247.8,Credit Card
2017-03-15 01:02:40.808,4060,HTTP,[IP_ADDRESS],277,Safari,41,Female,JP,Premium,Chinese,21.8,No,0,Credit Card
2017-03-15 01:02:40.808,4126,HTTP,[IP_ADDRESS],393,Safari,21,Female,CN,Premium,Chinese,251.79,No,0,Cash
2017-03-15 00:59:42.944,4540,HTTP,[IP_ADDRESS],3185,Safari,29,Male,CN,Premium,Chinese,205.176,No,0,Cash
2017-03-15 00:59:42.944,4044,HTTP,[IP_ADDRESS],2267,IOS App,21,Female,CN,Premium,Chinese,419.4,No,0,Debit Card
2017-03-15 00:59:51.223,4327,HTTP,[IP_ADDRESS],3237,Microsoft Edge,38,Female,US,Premium,Chinese,10.304,No,0,Cash
2017-03-15 00:59:51.223,2627,HTTP,[IP_ADDRESS],2163,Microsoft Edge,44,Male,PL,Premium,Chinese,154.764,No,0,Cash
2017-03-15 00:59:54.167,1568,HTTP,[IP_ADDRESS],2267,Microsoft Edge,40,Female,US,Premium,Chinese,116.784,No,0,Debit Card
2017-03-15 00:59:54.167,4801,HTTP,[IP_ADDRESS],3185,IOS App,26,Male,IT,Premium,Chinese,75.48,No,0,Others
2017-03-15 01:02:50.421,1773,HTTP,[IP_ADDRESS],2985,IOS App,23,Female,IT,Premium,Chinese,39.98,No,0,Credit Card
2017-03-15 01:02:50.421,1961,HTTP,[IP_ADDRESS],2953,IOS App,69,Female,US,Premium,Chinese,393.165,No,0,Debit Card
